TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_L.AVG_Signal	5491021084_L.Detection Pval
NEGATIVE	3610025	155.8797	0.5168831	162.1756	0.2766234	163.888	0.2623377	166.3164	0.4051948	148.6689	0.7454545	148.0143	0.5233766	149.9233	0.6415585	152.4117	0.5337662	173.6271	0.2480519	184.9355	0.1454545	153.9625	0.3402597	122.5027	0.9493507	135.5368	0.6597403	142.7886	0.3298701	147.6996	0.4727273	130.8212	0.6857143	120.8869	0.6545454	129.6181	0.651948	132.9987	0.5636364	125.9436	0.6948052	139.5916	0.6233766	136.4456	0.5324675	184.0692	0.07142857	142.932	0.3571429
NEGATIVE	3610463	145.1283	0.6948052	134.4952	0.761039	141.6206	0.6753247	170.7276	0.3194805	145.4928	0.7779221	135.2986	0.738961	137.524	0.8064935	140.9083	0.7428572	141.3988	0.7883117	149.6828	0.7142857	125.8902	0.8467532	175.3067	0.1896104	116.3148	0.8545455	127.3577	0.5974026	98.84071	0.9857143	131.4232	0.6779221	135.521	0.4246753	113.0951	0.8376623	109.5218	0.8493506	110.5336	0.8792208	127.4227	0.7545455	137.7347	0.5142857	117.513	0.8688312	136.9866	0.4441558
NEGATIVE	3610711	179.6812	0.174026	150.3591	0.5194805	160.41	0.3207792	191.4458	0.1012987	135.5778	0.9025974	150.18	0.4805195	160.9363	0.4298701	144.7222	0.6844156	179.8794	0.1779221	147.3897	0.7441558	152.2776	0.3753247	188.8761	0.07792208	142.1348	0.574026	130.4136	0.5519481	148.2222	0.4662338	145.6459	0.4844156	119.8331	0.674026	149.7669	0.3480519	122.2113	0.7194805	128.409	0.6675324	152.5988	0.4103896	145.5575	0.3883117	130.9232	0.7337663	145.1808	0.3181818
NEGATIVE	3610754	184.3102	0.1324675	225.4858	0.006493506	166.0741	0.2194805	172.5678	0.2909091	189.1184	0.1233766	182.4902	0.05584415	243.2402	0.001298701	166.5609	0.287013	209.8742	0.02987013	282.8255	0.001298701	180.8413	0.05194805	217.982	0.01298701	236.3442	0.002597403	162.4179	0.1012987	171.2029	0.1363636	196.3088	0.01688312	201.9726	0.002597403	148.2602	0.374026	172.5741	0.05454545	187.1208	0.01948052	197.6668	0.01168831	218.7044	0.001298701	193.7891	0.02467532	171.9936	0.04545455
NEGATIVE	3710379	172.2568	0.2532468	157.8944	0.3675325	144.9497	0.6142857	143.7918	0.7818182	147.4846	0.761039	149.1352	0.5051948	152.6846	0.5948052	180.4177	0.112987	172.5767	0.2623377	150.7231	0.6974026	138.6003	0.6766234	177.9622	0.1571429	147.1242	0.5064935	131.254	0.5363637	135.0986	0.6376624	144.3155	0.5064935	124.275	0.6116883	159.1803	0.2103896	140.5153	0.4441558	117.8672	0.8025974	121.8354	0.8116883	127.4281	0.6623377	155.6134	0.3961039	144.115	0.3402597
NEGATIVE	3710615	130.5382	0.8636364	131.3141	0.8	125.5127	0.8792208	139.4537	0.8233766	149.237	0.7363636	136.5359	0.7207792	133.4349	0.8324676	144.1207	0.6948052	131.3189	0.8922078	180.1784	0.187013	135.3246	0.7311688	136.6633	0.8090909	116.8903	0.8467532	96.14324	0.9662338	97.42204	0.9909091	97.44119	0.9883117	98.73194	0.9363636	98.85278	0.9675325	99.34832	0.9532468	100.533	0.9558442	118.6788	0.8402597	98.39178	0.9779221	116.6604	0.8766234	103.3236	0.9363636
NEGATIVE	3710687	189.8569	0.09090909	159.3065	0.3246753	158.3388	0.3597403	187.0994	0.1272727	190.8262	0.1142857	160.7056	0.2961039	160.1013	0.4415585	156.1326	0.4649351	157.1222	0.5376623	160.1273	0.5311688	143.7019	0.5779221	151.4978	0.5844156	193.0387	0.04805195	168.2456	0.06493507	168.6966	0.1636364	172.511	0.1103896	154.5909	0.1506494	174.9114	0.07792208	189.201	0.01298701	179.3342	0.03766234	213.8601	0.006493506	154.4312	0.2480519	144.5309	0.5493507	151.828	0.1987013
NEGATIVE	3780427	154.597	0.5454546	142.5779	0.6428571	144.4169	0.6207792	164.0493	0.4662338	176.7886	0.2493507	150.1081	0.4831169	167.5809	0.3090909	158.902	0.3987013	145.2923	0.7363636	159.1703	0.5428572	143.0061	0.587013	172.9995	0.2194805	153.908	0.387013	153.2799	0.1831169	137.9967	0.6025974	140.533	0.5662338	143.2578	0.287013	127.0691	0.6792208	137.0635	0.5051948	128.4332	0.6662338	159.9238	0.2792208	118.5446	0.7649351	121.074	0.8376623	109.6484	0.848052
NEGATIVE	3780634	134.8697	0.8246753	144.2361	0.6116883	135.1822	0.7649351	165.2942	0.4324675	134.4403	0.9142857	132.956	0.7675325	156.1181	0.525974	144.7898	0.6805195	138.9606	0.8233766	164.8789	0.4376623	151.8221	0.3909091	152.8656	0.5597402	130.3923	0.7051948	102.9902	0.8948052	132.5544	0.6753247	123.8565	0.7571428	95.77991	0.9584416	123.592	0.7194805	109.8479	0.8467532	100.4593	0.9571428	112.1919	0.9142857	122.8909	0.7181818	139.5773	0.6116883	106.608	0.8935065
NEGATIVE	3780653	140.1902	0.7662337	114.6463	0.9688312	136.0123	0.7467533	156.8048	0.5818182	135.7014	0.9	152.3985	0.438961	153.6991	0.5714286	139.4891	0.761039	148.5011	0.6844156	142.3372	0.8	152.5233	0.3701299	147.1862	0.6532468	117.8252	0.8363636	132.8489	0.5116883	126.1063	0.7350649	121.9569	0.7727273	110.9774	0.7961039	120.6257	0.7545455	126.38	0.6545454	113.0598	0.8558441	114.5086	0.8792208	122.3361	0.7272727	150.1036	0.4688312	114.365	0.7922078
NEGATIVE	3800192	166.8559	0.3324675	162.8259	0.2675325	173.4107	0.112987	172.2265	0.2974026	159.0835	0.5675325	157.1787	0.3727273	202.4221	0.03116883	149.7974	0.5857143	148.2051	0.6922078	188.3721	0.1077922	164.0299	0.1636364	159.0994	0.4207792	205.7274	0.02337662	160.774	0.112987	171.2114	0.1337662	160.4026	0.261039	189.0571	0.007792208	178.4759	0.04545455	153.5646	0.2506494	162.2621	0.1545455	164.6191	0.2246753	182.1917	0.02857143	165.2361	0.2376623	175.2152	0.03506494
NEGATIVE	3800626	126.4863	0.9	135.8515	0.7454545	133.824	0.7805195	169.4369	0.3441558	139.3891	0.851948	133.5454	0.7623377	139.4126	0.7792208	117.7173	0.9701298	155.4919	0.5714286	135.0474	0.8779221	145.2307	0.5506493	148.5416	0.638961	108.0472	0.9142857	89.90668	0.9948052	107.6921	0.912987	98.61207	0.9831169	98.73389	0.9350649	106.3701	0.912987	95.41244	0.9753247	115.8316	0.8272727	118.8044	0.8389611	109.1867	0.8805195	114.6606	0.8961039	109.8482	0.8467532
NEGATIVE	3800746	170.2978	0.2818182	161.2614	0.2974026	135.7239	0.7545455	146.3036	0.7493507	156.8494	0.6155844	162.4685	0.2519481	153.5289	0.5792208	143.7068	0.7025974	145.9755	0.7298701	164.5906	0.4428571	116.8207	0.9415584	156.6474	0.4727273	159.8896	0.3103896	125.5117	0.6194805	156.5607	0.3155844	133.2173	0.6610389	117.2741	0.7194805	140.451	0.4987013	106.1759	0.8844156	130.372	0.6363636	125.5337	0.7805195	126.0943	0.6818182	143.1145	0.5805195	116.7165	0.7571428
NEGATIVE	3830338	126.8951	0.8935065	122.8261	0.9064935	131.1555	0.8181818	146.7994	0.7415584	135.9143	0.8974026	129.5996	0.8285714	130.0709	0.874026	126.0623	0.8961039	138.3412	0.8298701	139.3501	0.8350649	132.8769	0.7623377	150.3501	0.6012987	115.4886	0.8597403	121.5779	0.6766234	115.1962	0.8428571	123.5133	0.7623377	125.1514	0.6	117.9334	0.7792208	118.4836	0.7597402	114.2806	0.8415585	140.9516	0.5987013	121.7438	0.7337663	120.3461	0.848052	111.4167	0.8233766
NEGATIVE	3830524	154.3484	0.5532467	150.8237	0.5090909	145.6586	0.5935065	156.1152	0.6	172.1356	0.3337662	136.4775	0.7233766	165.2708	0.3467532	157.6814	0.4298701	150.9265	0.6545454	145.1507	0.7727273	136.411	0.7116883	164.3527	0.3337662	148.6996	0.487013	115.6753	0.7441558	152.8727	0.3857143	110.9668	0.8753247	120.9742	0.6532468	138.1531	0.525974	117.9201	0.7662337	122.8838	0.7415584	123.1087	0.7974026	145.1771	0.3974026	144.508	0.5519481	127.892	0.6051948
NEGATIVE	3840014	171.0224	0.2714286	163.2828	0.2571429	148.4566	0.5311688	175.5364	0.2467532	155.0453	0.6441559	148.6002	0.5168831	155.4116	0.5376623	136.7673	0.7961039	166.3994	0.3649351	202.5139	0.03766234	173.2775	0.08441558	141.4196	0.7311688	144.5981	0.5454546	117.9364	0.7220779	143.425	0.5272727	129.562	0.6961039	141.4729	0.312987	119.8263	0.7636364	154.9107	0.2272727	126.5096	0.6857143	157.3524	0.3207792	126.0969	0.6805195	162.1259	0.2805195	119.7082	0.7246753
NEGATIVE	3840064	173.5879	0.2363636	160.1942	0.3168831	151.7317	0.4623377	143.8255	0.7805195	177.1879	0.2454545	157.4027	0.3688312	173.9815	0.2012987	128.3285	0.8844156	171.6179	0.2779221	156.2419	0.5987013	137.8658	0.6896104	183.1464	0.1077922	170.2514	0.1805195	128.1033	0.5896104	141.5429	0.5493507	133.3978	0.6571429	136.7956	0.3961039	147.273	0.3922078	151.9335	0.2727273	136.87	0.5389611	164.7236	0.2207792	137.4639	0.5207792	151.9507	0.4428571	128.1204	0.5987013
NEGATIVE	3840202	114.4863	0.9714286	112.5128	0.9753247	130.184	0.8285714	122.5337	0.9714286	120.4695	0.9857143	119.7953	0.9363636	149.7609	0.648052	129.5065	0.8727273	131.4876	0.8896104	155.525	0.612987	121.6154	0.9025974	112.6649	0.987013	106.7909	0.9298701	127.275	0.5987013	119.4329	0.7974026	117.5155	0.8194805	91.79948	0.9831169	95.75695	0.9831169	95.10806	0.9766234	94.41548	0.9844156	128.4464	0.7415584	109.146	0.8831169	99.18913	0.9909091	103.6369	0.9324675
NEGATIVE	3840543	151.8302	0.5987013	156.7111	0.3935065	119.7427	0.925974	170.7	0.3207792	194.2776	0.09740259	147.1798	0.5402597	156.4856	0.5142857	139.626	0.7584416	155.7704	0.5623376	174.7018	0.2623377	146.828	0.5051948	177.805	0.1597403	164.4252	0.2493507	144.1323	0.3064935	133.0842	0.6649351	192.3969	0.02467532	127.7443	0.5506493	159.9821	0.2025974	137.1264	0.5012987	141.0545	0.4610389	164.7188	0.2220779	122.7667	0.7220779	138.3553	0.635065	136.7104	0.451948
NEGATIVE	3840605	152.34	0.587013	159.0793	0.3350649	166.2137	0.2155844	165.8185	0.4194805	181.5309	0.1961039	137.9288	0.7	156.2287	0.5207792	183.5007	0.08961039	160.186	0.4818182	183.505	0.151948	153.7356	0.3454545	162.5831	0.3545454	157.846	0.3350649	141.6128	0.3532467	145.7058	0.4961039	164.3017	0.2051948	135.0258	0.4311688	126.7639	0.6857143	136.0244	0.5298702	137.0507	0.5376623	164.1051	0.2324675	111.2903	0.851948	174.1901	0.1272727	143.5258	0.3480519
NEGATIVE	3850193	196.2339	0.05324675	157.9323	0.3636364	166.0208	0.2207792	146.5509	0.7441558	173.5087	0.312987	189.037	0.03116883	176.5781	0.1701299	183.066	0.09350649	163.5782	0.4103896	172.2486	0.3051948	161.3819	0.2090909	148.3169	0.6441559	136.5882	0.6467533	141.5699	0.3545454	154.9527	0.3428572	132.5564	0.6688312	155.5826	0.1402597	150.1429	0.3402597	141.4628	0.4311688	149.7012	0.3051948	157.4595	0.3181818	163.0751	0.1324675	147.5889	0.5090909	131.9113	0.5363637
NEGATIVE	3850546	134.1821	0.8311688	141.2404	0.6688312	135.8478	0.7506493	156.1042	0.6025974	136.9657	0.8792208	125.254	0.8766234	142.9644	0.7324675	156.702	0.4571429	167.7991	0.3441558	152.6316	0.6779221	147.0882	0.5012987	134.4554	0.8324676	116.2438	0.8558441	100.4676	0.9220779	121.3	0.7831169	160.4741	0.2584416	121.0503	0.651948	139.8368	0.5025974	126.1655	0.6571429	108.7127	0.8974026	134.618	0.6831169	140.9665	0.4623377	124.622	0.8064935	139.1625	0.4064935
NEGATIVE	3850669	123.3538	0.9207792	138.0111	0.7194805	165.819	0.2246753	151.3782	0.6792208	132.256	0.9376624	130.2127	0.8168831	141.8006	0.7454545	139.0645	0.7766234	159.9031	0.4857143	160.1067	0.5337662	115.6484	0.9506493	167.899	0.2831169	119.7278	0.8012987	139.5176	0.3961039	122.3694	0.7675325	126.7377	0.7285714	118.0356	0.7064935	126.979	0.6818182	121.9487	0.7246753	114.4628	0.8402597	120.8683	0.8181818	115.7319	0.7896104	108.2885	0.9532468	123.6577	0.6688312
NEGATIVE	3870040	139.8096	0.7714286	140.3922	0.687013	183.0419	0.05194805	164.3744	0.4584416	149.1344	0.738961	156.311	0.3844156	155.897	0.5337662	157.1785	0.4467532	170.9921	0.2909091	166.8319	0.3961039	140.2091	0.6506494	133.0087	0.8571429	152.4108	0.4194805	131.2856	0.5350649	142.9743	0.5311688	143.8942	0.5168831	122.6574	0.6311688	163.8873	0.1649351	127.8129	0.6233766	162.4189	0.151948	158.3742	0.3038961	140.635	0.4662338	138.9485	0.625974	131.1849	0.5519481
NEGATIVE	3870328	111.2856	0.9857143	132.4899	0.7857143	119.2702	0.9272727	123.9312	0.9610389	142.4874	0.8103896	123.5526	0.9	128.059	0.8948052	120.8157	0.951948	112.0163	0.9948052	123.076	0.9727273	123.2327	0.8818182	126.5076	0.9207792	118.0695	0.8246753	99.6842	0.9285714	99.60556	0.9792208	115.9409	0.8298701	95.29366	0.9610389	95.47431	0.9883117	89.79989	0.9935065	103.0194	0.9428571	119.7407	0.8311688	87.77223	1	104.3546	0.9805195	107.1047	0.8844156
NEGATIVE	3870468	187.5325	0.1077922	163.1218	0.261039	191.1652	0.02207792	162.2422	0.4922078	175.4871	0.2714286	143.3204	0.6038961	155.2818	0.5389611	160.0304	0.3896104	191.2245	0.0987013	136.4243	0.8597403	153.5078	0.3480519	172.242	0.2298701	154.6945	0.3753247	135.5664	0.4714286	154.0262	0.3584416	166.673	0.1753247	153.9991	0.1545455	134.0872	0.5909091	165.3531	0.0961039	175.4352	0.05714286	173.1816	0.1168831	157.5928	0.2025974	144.351	0.5545455	138.8976	0.4116883
NEGATIVE	3890064	186.1149	0.1168831	152.736	0.4753247	177.8132	0.07532468	209.0926	0.03506494	158.4726	0.5883117	175.1137	0.1077922	161.2939	0.425974	178.8003	0.1220779	207.9299	0.03376623	177.2722	0.2220779	172.7878	0.08961039	142.0296	0.7233766	144.0506	0.5571429	141.6161	0.3519481	150.7644	0.4272727	145.5498	0.4896104	117.5823	0.7155844	146.0415	0.4051948	161.4583	0.1454545	139.7194	0.4857143	145.6511	0.5337662	154.5376	0.2467532	155.5126	0.3974026	135.7076	0.4753247
NEGATIVE	3930242	176.861	0.2038961	157.7879	0.3714286	161.2984	0.3025974	178.4168	0.2064935	163.5199	0.4792208	149.4527	0.4961039	162.2214	0.3974026	148.0714	0.6233766	152.3648	0.6311688	173.0441	0.2948052	158.9885	0.2532468	166.2783	0.3051948	177.3942	0.1207792	150.2019	0.2181818	153.89	0.3636364	152.4839	0.3805195	161.2405	0.08831169	145.6156	0.4142857	160.0905	0.1649351	177.157	0.04805195	177.7043	0.07142857	141.3223	0.4545455	162.3136	0.2779221	144.6951	0.3285714
NEGATIVE	3930674	183.9977	0.1363636	163.2805	0.2584416	133.479	0.7883117	158.1659	0.5545455	167.0351	0.4220779	160.4102	0.3038961	156.3204	0.5181818	154.0977	0.4948052	155.6583	0.5636364	210.826	0.01948052	160.5564	0.2194805	164.4542	0.3285714	180.6582	0.09740259	128.5191	0.5818182	144.5843	0.5064935	149.8743	0.4077922	148.2038	0.212987	166.5828	0.1441558	150.4757	0.2948052	166.7005	0.1194805	161.9191	0.261039	163.6671	0.1233766	149.5791	0.4766234	138.8508	0.4142857
NEGATIVE	3940386	132.9535	0.8441558	126.5882	0.861039	149.2085	0.5103896	129.5259	0.9142857	138.1653	0.8701299	134.4434	0.7506493	134.81	0.8233766	111.43	0.9909091	139.7143	0.8142857	143.2319	0.7935065	124.4895	0.8597403	109.3371	0.9909091	119.3512	0.8051948	112.8378	0.7844156	108.2404	0.9090909	126.8847	0.7246753	101.4987	0.9051948	96.8448	0.9779221	137.5241	0.4896104	142.5678	0.4337662	107.0851	0.9597403	109.2319	0.8792208	118.8769	0.8545455	110.1085	0.8402597
NEGATIVE	3940441	158.3329	0.4766234	153.9497	0.4467532	148.2409	0.5428572	135.3842	0.851948	152.8749	0.6792208	149.6209	0.4922078	132.641	0.8454546	154.7235	0.4805195	151.996	0.635065	161.3956	0.5025974	146.7564	0.5077922	143.6206	0.6987013	132.2023	0.6935065	112.7044	0.7857143	112.2317	0.8701299	126.0038	0.7376623	109.6239	0.8168831	106.6526	0.9077922	116.1032	0.7883117	131.1906	0.6181818	129.2526	0.7298701	130.0985	0.6207792	133.1738	0.7077922	126.2408	0.6220779
NEGATIVE	3940468	145.1937	0.6909091	147.8467	0.5662338	148.9946	0.5168831	151.2697	0.6805195	152.0454	0.6922078	130.6785	0.8077922	144.4304	0.7168831	161.3748	0.3649351	170.1074	0.3090909	123.9192	0.9662338	148.7113	0.4688312	131.7153	0.8714285	128.5765	0.7285714	104.2136	0.8844156	113.3252	0.861039	123.3711	0.7636364	105.335	0.8675325	111.0024	0.8597403	102.2626	0.9285714	138.6841	0.5064935	137.5905	0.6428571	129.7266	0.6272727	132.4827	0.7116883	114.9857	0.7818182
