TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_A.BEAD_STDERR	5445316054_A.Avg_NBEADS	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_B.BEAD_STDERR	5445316054_B.Avg_NBEADS	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_C.BEAD_STDERR	5445316054_C.Avg_NBEADS	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_D.BEAD_STDERR	5445316054_D.Avg_NBEADS	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_E.BEAD_STDERR	5445316054_E.Avg_NBEADS	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_F.BEAD_STDERR	5445316054_F.Avg_NBEADS	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_G.BEAD_STDERR	5445316054_G.Avg_NBEADS	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_H.BEAD_STDERR	5445316054_H.Avg_NBEADS	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_I.BEAD_STDERR	5445316054_I.Avg_NBEADS	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_J.BEAD_STDERR	5445316054_J.Avg_NBEADS	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_K.BEAD_STDERR	5445316054_K.Avg_NBEADS	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5445316054_L.BEAD_STDERR	5445316054_L.Avg_NBEADS	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_A.BEAD_STDERR	5491021084_A.Avg_NBEADS	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_B.BEAD_STDERR	5491021084_B.Avg_NBEADS	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_C.BEAD_STDERR	5491021084_C.Avg_NBEADS	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_D.BEAD_STDERR	5491021084_D.Avg_NBEADS	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_E.BEAD_STDERR	5491021084_E.Avg_NBEADS	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_F.BEAD_STDERR	5491021084_F.Avg_NBEADS	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_G.BEAD_STDERR	5491021084_G.Avg_NBEADS	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_H.BEAD_STDERR	5491021084_H.Avg_NBEADS	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_I.BEAD_STDERR	5491021084_I.Avg_NBEADS	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_J.BEAD_STDERR	5491021084_J.Avg_NBEADS	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_K.BEAD_STDERR	5491021084_K.Avg_NBEADS	5491021084_L.AVG_Signal	5491021084_L.Detection Pval	5491021084_L.BEAD_STDERR	5491021084_L.Avg_NBEADS
NEGATIVE	650463	147.9934	0.648052	8.548923	21	148.7942	0.5519481	8.001682	22	167.6896	0.1909091	10.14813	37	169.0345	0.3519481	13.60598	17	152.2573	0.687013	12.24183	19	145.8737	0.5649351	11.20767	15	147.8825	0.6792208	7.797889	27	141.5267	0.7298701	8.549166	18	136.7201	0.8467532	9.486525	16	154.8276	0.6298701	8.033183	16	150.7812	0.4181818	9.70824	20	163.3674	0.3480519	9.960197	34	141.9893	0.5818182	14.153	18	118.816	0.7168831	7.492926	26	140.1391	0.5766234	13.71554	16	148.8233	0.4272727	8.66672	18	156.4293	0.1350649	10.40396	18	138.6455	0.5194805	8.903443	22	171.4833	0.05974026	14.12298	12	127.2944	0.6766234	8.067863	15	155.6103	0.3506494	11.37901	23	126.2966	0.6766234	5.172956	33	171.8421	0.1454545	10.2366	21	150.0311	0.2272727	11.7043	17
NEGATIVE	650707	120.6628	0.9350649	6.88249	20	129.3065	0.8233766	7.18504	23	135.4431	0.761039	10.87279	23	125.0911	0.951948	5.980946	20	126.8647	0.9649351	5.605976	24	102.9574	1	7.008026	15	116.1831	0.9766234	5.682619	27	140.2918	0.7519481	13.5429	18	124.8941	0.9506493	9.609861	22	143.0538	0.7948052	11.04905	20	116.9606	0.9376624	6.279068	17	140.7306	0.7454545	8.852131	27	102.4359	0.9623377	4.708884	25	92.22562	0.9857143	3.136031	27	96.767	0.9935065	5.24965	17	124.9183	0.7441558	9.174376	22	89.46448	0.9909091	3.345081	24	114.0656	0.825974	5.898976	29	90.54105	0.9909091	3.868604	18	100.0083	0.9636363	5.602472	17	102.0899	0.9883117	7.24897	17	100.6234	0.9584416	5.953222	22	92.73718	0.9987013	3.465752	18	110.3191	0.8350649	6.704603	24
NEGATIVE	670142	150.7937	0.6142857	8.367679	11	127.5129	0.851948	3.438027	11	173.3943	0.1142857	13.13601	23	166.9086	0.4	10.55656	21	158.5606	0.5792208	7.729754	21	134.8452	0.7454545	7.200303	18	136.3014	0.8168831	5.073111	16	148.6702	0.6077922	10.24867	19	162.4969	0.4324675	11.58776	31	166.7995	0.3974026	10.57908	25	151.0605	0.4103896	8.343555	24	176.2742	0.1714286	14.63377	23	130.8609	0.7038961	11.1318	18	118.3927	0.7194805	6.444996	17	142.6261	0.5363637	7.68177	21	160.1307	0.2649351	17.02932	18	138.8108	0.3623376	7.470284	32	145.6776	0.412987	10.29568	19	146.3944	0.3571429	6.852232	31	148.7392	0.3272727	10.51143	19	160.8222	0.2688312	13.53544	13	146.3329	0.3792208	11.49312	23	153.7841	0.4142857	9.651689	27	141.7177	0.374026	9.669245	24
NEGATIVE	670154	213.5566	0.01948052	23.76242	13	152.2264	0.4844156	11.8937	22	156.6088	0.3909091	9.341401	32	160.1726	0.5207792	6.886132	24	163.2104	0.4831169	11.46787	24	143.4418	0.6025974	8.157616	19	172.511	0.2272727	13.46059	22	153.6151	0.5103896	10.67462	14	185.1285	0.1363636	12.87723	22	158.5835	0.5636364	8.82176	22	142.1444	0.6090909	9.303934	14	152.4998	0.5701299	7.168079	22	147.9826	0.4935065	10.7707	23	133.0324	0.5051948	9.817776	20	140.5024	0.5675325	10.06479	16	156.6109	0.3116883	12.41904	21	126.8067	0.5636364	9.622964	17	133.808	0.6012987	6.238103	16	118.9937	0.7545455	8.252584	21	165.7659	0.1246753	11.62281	23	140.0839	0.6155844	6.842673	21	135.3545	0.5519481	10.29745	21	146.9045	0.525974	8.066098	23	127.2781	0.612987	5.394382	18
NEGATIVE	670521	158.3244	0.4779221	10.36353	25	146.5927	0.5831169	7.66267	22	181.425	0.05584415	11.41401	17	159.9521	0.5285714	8.774913	21	157.1103	0.6103896	6.502657	27	132.0123	0.7844156	6.058997	22	169.8515	0.274026	10.54608	22	133.4361	0.8272727	6.6165	22	151.0456	0.6506494	8.855262	17	158.8804	0.5558441	7.42712	26	152.2309	0.3779221	5.556303	26	148.7953	0.6311688	10.74497	16	171.3492	0.1714286	12.45666	18	137.0529	0.4402598	9.494901	17	156.6642	0.3142857	9.466124	20	164.6059	0.2012987	14.61977	15	158.8916	0.1038961	21.60896	14	155.854	0.2623377	10.07155	25	145.1581	0.3818182	9.926283	20	154.2801	0.238961	9.589042	30	159.0112	0.2922078	9.853987	22	137.3014	0.525974	8.827561	25	161.2038	0.3	14.32818	14	161.1226	0.1012987	8.725507	22
NEGATIVE	730154	161.6643	0.4220779	13.02296	19	152.8546	0.4727273	16.96218	15	150.9926	0.4727273	8.59496	25	167.8684	0.3805195	9.339187	28	181.2608	0.1974026	22.91165	16	138.7904	0.6857143	8.362381	23	130.7924	0.8623376	8.704957	11	140.5229	0.7480519	11.95054	9	225.0869	0.01038961	25.53329	17	139.7882	0.825974	8.310167	20	145.5336	0.5376623	6.7605	23	164.2425	0.3376623	11.36913	28	161.8106	0.2818182	11.5004	23	131.0532	0.5415584	10.6866	19	133.6903	0.6493506	9.765393	22	149.6101	0.412987	11.3362	25	133.5303	0.4532467	11.3646	20	162.3573	0.1818182	12.08887	21	138.4272	0.4714286	11.62536	15	131.5405	0.6142857	7.033664	24	144.3238	0.5558441	10.1351	18	154.3987	0.2506494	12.2931	15	168.1745	0.2025974	16.21354	17	131.0325	0.5545455	9.981398	13
NEGATIVE	730201	170.4054	0.2805195	9.460644	29	137.9845	0.7207792	8.933772	17	148.7531	0.5220779	9.312384	18	164.4568	0.451948	10.34688	13	167.3566	0.4181818	10.76047	23	150.5649	0.4766234	10.45643	20	155.1024	0.5428572	15.62663	16	157.5146	0.4350649	10.88744	27	157.0187	0.5415584	9.48066	24	166.1084	0.4077922	9.126925	21	164.6876	0.1597403	12.63691	24	166.1543	0.3077922	11.53908	18	146.0625	0.5207792	8.792718	24	115.5398	0.7480519	7.639432	22	156.0141	0.3207792	17.19234	15	163.8435	0.212987	14.37459	21	130.2258	0.5051948	10.75371	20	127.8848	0.6714286	10.13809	15	150.8605	0.2831169	17.22823	20	124.4641	0.7194805	6.724538	27	160.2946	0.2701299	10.32812	32	148.066	0.3454545	11.29879	18	158.4152	0.3441558	14.63501	15	108.7817	0.8623376	6.894199	15
NEGATIVE	730243	125.7554	0.9064935	7.912262	22	110.9139	0.9792208	5.969351	23	123.5058	0.8961039	6.297229	27	124.3036	0.9584416	5.994815	18	153.1077	0.6766234	6.641906	28	132.3621	0.7779221	6.908886	38	130.1556	0.8714285	7.694125	24	144.5374	0.6857143	8.348742	27	121.5676	0.9688312	5.838007	23	141.2173	0.8103896	12.86114	14	128.0665	0.8220779	5.025866	26	152.9092	0.5571429	11.87257	23	121.755	0.7831169	5.729526	20	96.40121	0.9636363	3.439579	25	107.1066	0.925974	4.261069	18	103.8077	0.9454545	2.827837	27	96.78481	0.951948	3.92404	32	124.7045	0.7012987	7.119074	28	117.539	0.7701299	7.37554	21	118.2988	0.8012987	6.691732	26	133.9216	0.6922078	9.001591	29	132.2677	0.5896104	12.0247	18	123.0603	0.8194805	6.297912	21	113.3788	0.7974026	8.154232	19
NEGATIVE	770059	198.2854	0.04805195	20.07438	19	191.0253	0.04545455	13.96371	17	168.0932	0.1805195	8.238585	25	171.3532	0.3103896	10.16156	19	210.4319	0.03506494	20.61553	17	159.6397	0.3168831	9.334562	25	177.444	0.161039	8.665388	28	148.1427	0.6220779	9.747705	11	154.7352	0.5922078	11.50374	19	196.155	0.05714286	15.51097	19	139.527	0.6623377	6.271415	17	181.0307	0.1324675	9.370046	22	170.3003	0.1792208	9.847015	30	177.6334	0.02987013	17.36419	17	182.6578	0.04935065	7.386413	32	168.2383	0.1597403	16.66039	13	174.729	0.02727273	17.58135	21	193.6549	0.01298701	16.40441	26	166.1417	0.08831169	10.79761	30	164.4295	0.1298701	7.850591	28	169.5925	0.1558442	11.57896	21	177.8462	0.03896104	8.082567	31	227.9958	0.003896104	17.68762	19	165.6648	0.07402597	11.54653	30
NEGATIVE	770092	144.7742	0.7051948	10.14364	22	125.8249	0.8662338	8.262503	17	134.8227	0.7701299	12.10334	24	117.5671	0.9896104	4.286384	27	120.7686	0.9844156	5.148633	27	126.6673	0.8597403	11.51841	26	126.8702	0.9025974	7.489545	25	135.7515	0.8025974	8.556425	24	125.7731	0.9454545	6.787898	22	127.6403	0.9467533	10.58188	14	116.7561	0.9441559	5.803575	31	124.0885	0.9402598	4.633106	29	107.1367	0.9233766	4.960818	22	111.3533	0.7974026	6.819136	23	122.4713	0.7623377	7.897776	31	111.7999	0.8727273	6.17773	24	102.9568	0.8922078	6.24099	26	109.3596	0.8844156	5.59124	30	104.4373	0.8974026	4.606964	25	93.60943	0.9883117	4.859775	15	101.9184	0.9896104	5.153341	22	115.3684	0.7974026	4.901974	28	116.9819	0.874026	8.446805	19	108.6699	0.8636364	4.550783	30
NEGATIVE	770274	149.9907	0.625974	9.65893	17	163.121	0.2623377	10.52049	20	145.1891	0.6077922	6.564539	26	187.5622	0.1155844	17.84929	21	139.5205	0.8493506	9.234665	20	159.9432	0.3116883	8.477586	22	157.2071	0.4974026	8.649749	15	135.4932	0.8064935	8.880956	20	159.2181	0.4987013	8.686665	20	160.1126	0.5324675	9.890145	23	125.5049	0.8532467	6.194853	26	149.283	0.6207792	7.59192	19	153.3275	0.3909091	13.60095	25	120.4231	0.6883117	7.064867	21	122.301	0.7701299	7.592205	14	145.4893	0.4909091	8.609279	33	126.6361	0.5662338	7.89124	25	120.045	0.7623377	6.229609	24	149.4087	0.3051948	9.583286	30	124.2673	0.7220779	7.459456	25	128.8199	0.7337663	8.626092	17	113.0518	0.8272727	5.270284	18	126.6272	0.7935065	7.331087	27	127.0025	0.6155844	10.10589	21
NEGATIVE	780161	159.8749	0.448052	11.31631	22	133.2421	0.7766234	7.35885	21	169.2183	0.161039	14.34522	17	157.6898	0.5675325	7.699808	28	171.8421	0.3363636	11.64433	22	144.1511	0.5948052	8.159376	20	158.5272	0.4779221	8.883048	25	139.4028	0.7636364	7.818549	13	172.8636	0.2597403	10.32147	29	158.4739	0.5662338	8.513654	21	135.6806	0.7233766	9.314306	23	174.6256	0.1987013	13.54622	23	127.3465	0.7376623	8.374994	26	129.1973	0.5727273	7.263886	24	130.4143	0.6922078	6.363801	29	136.5638	0.6272727	7.217814	23	108.2063	0.8337662	5.710678	23	124.264	0.7064935	9.144819	20	116.4749	0.7831169	4.999106	26	125.438	0.7025974	6.795185	24	125.6152	0.7779221	4.793478	28	125.1553	0.6922078	9.141277	21	127.6898	0.7766234	6.066725	26	131.4333	0.5493507	8.291873	27
NEGATIVE	780653	165.2989	0.361039	8.075285	23	150.776	0.5116883	8.724749	25	177.5984	0.07662338	11.55929	25	163.5662	0.4701299	6.649397	27	162.0892	0.5	10.23726	22	141.2992	0.6428571	6.081453	18	150.8391	0.625974	9.645494	15	160.3387	0.3831169	11.45459	29	143.6471	0.7506493	7.180847	17	187.0909	0.1155844	11.58386	17	141.0967	0.6324675	6.63197	22	184.3655	0.1	9.427963	22	177.4526	0.1181818	11.17675	27	150.2558	0.2168831	11.42082	21	156.2021	0.3194805	9.418893	20	181.4595	0.06233766	11.52618	23	162.9239	0.07402597	13.21802	21	176.1779	0.06493507	10.94946	28	153.5894	0.2493507	7.710103	32	197.3643	0.006493506	32.39919	14	152.1774	0.4233766	7.960795	22	154.3746	0.2519481	10.39046	22	156.4564	0.374026	12.56987	20	154.7917	0.1688312	11.12539	28
NEGATIVE	780709	157.524	0.4948052	11.37756	11	139.5806	0.6948052	6.649376	27	172.0524	0.1324675	12.45397	32	161.799	0.5051948	8.142152	22	199.3237	0.07272727	16.19954	24	160.3107	0.3064935	10.70992	24	153.6381	0.574026	7.184634	28	149.3996	0.5948052	8.760974	22	171.9512	0.2714286	16.71821	19	164.8889	0.4363636	11.86917	19	149.6597	0.4441558	12.67484	14	156.4044	0.4831169	13.26455	15	178.6246	0.1116883	14.27136	24	143.6807	0.3168831	8.925795	17	149.7488	0.4428571	11.11732	21	139.0353	0.5883117	10.91122	20	147.9318	0.2181818	6.979508	25	149.576	0.3519481	9.158722	28	145.0017	0.3896104	8.41853	21	154.8454	0.2311688	13.36896	17	146.3993	0.5233766	13.74634	17	118.7504	0.7623377	5.053817	13	168.259	0.2	7.475648	29	145.6528	0.3090909	8.834108	38
NEGATIVE	830243	161.0313	0.4311688	5.489375	11	149.7482	0.5285714	8.618145	24	178.6896	0.06883117	13.19695	21	184.1672	0.1480519	12.76812	22	164.1123	0.4662338	9.707538	23	156.6899	0.3779221	7.988568	27	152.8721	0.5922078	12.6787	19	158.2986	0.4155844	5.259558	21	121.5477	0.9701298	5.323261	16	152.9131	0.6714286	7.837927	18	168.8109	0.1220779	8.862954	16	155.318	0.5090909	8.685955	29	172.4618	0.1571429	17.48823	16	170.1456	0.05324675	9.811986	31	172.8369	0.1207792	10.8657	24	185.7125	0.04415584	13.75544	31	138.222	0.3727273	7.758976	22	171.4767	0.0987013	15.78564	19	167.0967	0.08181818	11.32592	25	138.6322	0.5103896	9.176212	20	149.3499	0.4701299	8.66427	20	148.7428	0.3324675	9.780574	19	168.9628	0.1857143	12.02616	20	150.3569	0.2168831	9.182647	17
NEGATIVE	830427	193.5968	0.06883117	20.10872	18	145.9538	0.5922078	6.572583	26	150.0632	0.4896104	7.557796	28	159.8104	0.5298702	7.324194	31	153.6434	0.6636364	7.21723	22	174.8494	0.112987	13.93427	24	128.5463	0.8909091	4.053062	23	161.5241	0.361039	10.18633	28	144.2441	0.7441558	8.719788	17	170.6959	0.3220779	10.58677	21	151.4796	0.4	9.513619	25	153.0008	0.5519481	6.989704	30	129.4034	0.7155844	6.072377	31	140.092	0.3844156	10.92939	24	121.8886	0.7779221	7.449797	21	152.7636	0.3714286	12.96151	23	122.1521	0.6376624	9.659142	21	127.6998	0.674026	6.884418	25	165.0488	0.1025974	11.0345	32	138.1567	0.5207792	10.65858	26	146.7617	0.5155844	8.661629	18	131.3233	0.6077922	7.507144	24	168.5229	0.1935065	13.17236	20	160.3969	0.1077922	14.78455	28
NEGATIVE	830450	138.7595	0.7883117	9.141127	17	126.7916	0.8597403	9.622994	23	108.347	0.9922078	4.148757	22	129.1348	0.9181818	5.064974	23	148.7335	0.7441558	8.780627	24	128.9028	0.8402597	7.008092	18	128.4343	0.8922078	6.27305	26	125.9194	0.8987013	9.366632	16	118.3028	0.9766234	5.598887	17	125.2271	0.9571428	6.79628	24	124.0836	0.8662338	6.171547	20	164.8772	0.3246753	14.49191	24	99.85816	0.9792208	5.935932	16	96.75632	0.9584416	4.420297	22	109.5571	0.8961039	8.386784	18	121.1928	0.7818182	10.61629	19	105.9792	0.8532467	5.35322	18	115.2082	0.8090909	7.405141	22	87.62223	1	3.250854	20	103.5247	0.938961	4.57782	28	94.87411	0.9961039	5.649791	19	108.0946	0.8922078	8.469856	15	99.53918	0.9896104	3.86347	19	110.7462	0.8311688	5.687406	19
NEGATIVE	840184	174.098	0.2272727	8.1481	17	156.9822	0.3909091	6.606711	29	162.4	0.2857143	11.34725	23	144.1468	0.7779221	9.050031	13	174.4074	0.287013	9.011955	21	168.6085	0.1727273	11.43692	21	172.4322	0.2285714	9.260342	22	162.6036	0.3428572	11.03239	23	183.2417	0.1532468	11.38435	26	146.6682	0.7571428	6.460414	14	192.3324	0.02467532	17.52104	21	160.5733	0.3922078	6.771724	10	152.5121	0.4155844	9.367764	22	137.9432	0.425974	10.35024	20	155.5511	0.3311688	7.18279	31	147.9381	0.448052	11.76404	22	160.049	0.0948052	11.2638	20	137.1837	0.5389611	8.506496	23	158.3547	0.1831169	11.9473	23	152.728	0.2623377	11.0467	16	146.4965	0.5207792	7.980227	27	153.2367	0.2675325	8.329759	23	136.4559	0.6623377	7.424312	18	139.8036	0.4012987	6.59374	24
NEGATIVE	840193	147.024	0.6610389	5.300435	14	155.9669	0.412987	11.03031	24	153.2112	0.4376623	9.091372	20	154.7948	0.6298701	15.59013	16	175.0935	0.2792208	14.68943	18	127.9222	0.8506494	4.408601	18	149.2508	0.6584415	10.27682	18	142.8971	0.7155844	8.334057	19	126.1686	0.9428571	6.825537	16	167.8014	0.3753247	14.38607	20	140.5556	0.6454545	11.2402	9	137.8029	0.8012987	7.196368	25	153.2662	0.3948052	11.8603	25	113.4549	0.7753247	7.524252	17	177.5282	0.08441558	13.907	13	149.3821	0.4194805	9.245033	14	131.5455	0.4844156	6.547291	22	115.3395	0.8038961	8.195745	18	123.2779	0.6961039	5.873238	31	139.1351	0.4974026	10.94715	11	145.0893	0.5454546	7.630669	26	116.3463	0.7831169	7.851027	18	141.4913	0.5974026	8.232394	21	134.5215	0.5	10.47208	20
NEGATIVE	840437	163.3158	0.3883117	7.369207	16	140.941	0.6727273	7.723606	21	149.7593	0.4974026	9.465178	25	168.449	0.3675325	9.015288	30	159.2747	0.5623376	6.976699	31	158.3119	0.3467532	6.815489	22	166.5441	0.3311688	11.32503	24	163.345	0.3272727	12.23024	24	185.8079	0.1311688	13.78004	21	163.7619	0.4636364	8.866857	25	149.2074	0.4584416	8.360603	24	133.3605	0.851948	6.791736	15	133.8509	0.6805195	8.980984	16	146.2379	0.2766234	15.04552	19	154.3074	0.3532467	11.14858	23	162.6517	0.2298701	11.11884	29	128.0593	0.5428572	9.540693	20	152.9535	0.2922078	12.77142	20	131.7314	0.5727273	8.548856	13	126.0618	0.6909091	9.507789	13	137.2797	0.6493506	6.359483	25	137.6275	0.5155844	10.99881	12	143.7293	0.5675325	7.741603	29	118.2626	0.7402598	5.303588	21
NEGATIVE	840445	172.5305	0.2480519	10.7153	26	159.0642	0.3363636	9.304557	27	167.8042	0.1883117	9.347851	26	163.6593	0.4688312	6.41023	25	166.6949	0.4246753	8.068579	20	154.9675	0.4051948	8.783455	16	154.851	0.5441558	7.770594	34	162.8591	0.3402597	8.068729	32	183.6617	0.1506494	9.573314	27	180.4716	0.1831169	10.33562	22	159.2862	0.2454545	8.507429	23	138.3937	0.7896104	8.197164	23	191.5949	0.05454545	10.40827	32	165.886	0.07402597	13.632	22	170.3518	0.1454545	10.53394	26	189.7084	0.03636364	12.22291	26	157.0641	0.1246753	15.42411	22	178.2831	0.04805195	10.0068	35	164.8071	0.1051948	8.855511	24	148.1969	0.3402597	6.654169	19	167.5667	0.1831169	13.39863	22	159.7559	0.174026	8.898472	31	179.9516	0.09350649	13.959	21	146.3419	0.3	8.739852	22
NEGATIVE	840603	174.941	0.2194805	10.42557	13	148.2875	0.561039	7.775528	26	155.7095	0.3987013	8.110963	21	178.7716	0.1987013	10.31372	21	183.4411	0.1688312	10.74426	28	146.7831	0.5506493	5.333841	14	164.5971	0.3558442	10.65481	16	152.4335	0.5324675	9.098936	23	173.2082	0.2571429	12.2998	22	168.108	0.3701299	9.132684	17	133.6794	0.7558442	6.511509	20	165.7356	0.3116883	11.24148	22	178.7509	0.1103896	10.78187	22	150.028	0.2220779	7.234184	28	156.7919	0.3116883	8.642677	27	137.1885	0.612987	9.258615	23	135.808	0.4168831	12.28674	16	145.9177	0.4077922	6.600931	25	157.8037	0.1948052	9.310143	24	162.533	0.1493506	9.586013	26	162.8068	0.2480519	13.03529	18	178.9746	0.03636364	12.04777	22	180.4857	0.08961039	9.682911	30	150.5615	0.212987	9.381596	26
NEGATIVE	870274	184.1887	0.1337662	7.355989	13	139.0256	0.7025974	6.829349	23	140.9361	0.6883117	7.336915	19	146.0546	0.7532467	7.749348	20	182.5926	0.187013	15.86982	27	168.0219	0.1818182	10.31195	26	161.2813	0.4272727	13.29392	18	172.0778	0.2064935	11.84761	22	160.9718	0.4597403	10.63518	12	169.5397	0.3467532	7.457778	26	135.0778	0.7363636	6.521126	20	155.605	0.5	9.110931	27	174.2556	0.1415584	14.33568	26	134.9466	0.4805195	11.60474	13	140.4401	0.5701299	8.786149	21	159.7952	0.2688312	8.887208	23	130.9755	0.4961039	7.747257	17	166.7111	0.1415584	11.40734	23	149.7726	0.3038961	9.305828	25	170.7673	0.08441558	15.72684	14	179.388	0.05844156	9.792241	22	137.5417	0.5194805	7.416611	24	206.9137	0.01168831	29.72776	13	152.5141	0.1883117	9.222995	31
NEGATIVE	870372	133.2099	0.8389611	9.97861	16	108.3454	0.9831169	5.762534	17	130.5221	0.8233766	8.460908	23	140.591	0.8090909	12.94758	16	111.3191	0.9974026	4.725636	16	115.2491	0.9675325	5.663893	22	115.7518	0.9805195	6.237469	24	124.084	0.9168831	6.534529	24	118.4421	0.9753247	5.415613	19	167.5443	0.3805195	12.94933	27	122.8211	0.8883117	6.838693	22	127.9507	0.9103896	5.942813	20	97.28902	0.9935065	3.636806	20	98.87266	0.9376624	5.3989	19	103.8806	0.9506493	4.45595	18	102.9745	0.951948	6.483243	20	111.4025	0.7883117	7.552642	22	107.8146	0.8948052	4.604432	19	100.606	0.9415584	3.652428	33	108.0941	0.9025974	5.677115	25	121.5826	0.8142857	8.214	21	111.4329	0.8493506	6.42502	20	104.4806	0.9792208	4.564201	13	115.0228	0.7792208	5.093406	26
NEGATIVE	940273	167.701	0.3194805	10.28117	30	149.0215	0.5454546	8.34072	36	167.4079	0.1974026	10.76929	19	156.8913	0.5792208	8.12375	23	157.7007	0.6	9.157232	26	161.7185	0.2701299	7.549932	24	148.5246	0.6675324	7.571012	22	166.2434	0.2883117	8.87566	27	157.4195	0.5350649	7.303147	26	162.8472	0.4805195	8.700335	32	157.5056	0.2779221	9.277656	28	155.106	0.5168831	11.12161	25	156.8333	0.3480519	9.3424	21	125.0991	0.6246753	6.169857	32	136.9211	0.612987	7.24809	27	152.4903	0.3792208	10.89395	28	126.0582	0.5818182	11.78639	18	154.3414	0.2753247	7.687021	32	132.3743	0.5675325	7.385067	29	157.9019	0.1974026	9.792225	32	141.8634	0.5857143	9.879767	21	144.4826	0.4077922	10.7519	24	146.8028	0.5311688	6.05634	35	171.2638	0.04935065	10.63072	27
NEGATIVE	940594	170.7766	0.2766234	13.53049	21	142.267	0.6493506	9.275244	19	160.507	0.3181818	9.490877	27	170.9068	0.3168831	10.10858	26	152.2006	0.6909091	5.008144	19	140.6176	0.6493506	6.440123	22	141.777	0.7480519	8.114299	22	193.674	0.04675325	11.59206	23	160.6562	0.4675325	10.01314	24	137.8035	0.848052	7.20622	20	160.3271	0.2233766	11.20805	22	157.4983	0.4493507	10.61792	20	162.0528	0.2792208	10.13753	24	149.123	0.2337662	9.040384	25	126.2556	0.7324675	6.227327	19	155.3059	0.3324675	14.63273	17	125.9759	0.5844156	7.16226	25	149.5294	0.3532467	12.46659	25	136.0564	0.5285714	6.347665	32	130.1785	0.6376624	6.452772	27	165.1747	0.2142857	12.68029	34	148.0353	0.3480519	8.16616	27	151.4725	0.451948	10.37976	21	143.6063	0.3467532	9.283543	25
NEGATIVE	940730	158.0705	0.4831169	8.201535	21	151.6567	0.4974026	9.948985	17	124.9754	0.8818182	5.964222	16	156.5204	0.5922078	11.88588	18	159.023	0.5701299	8.123485	27	135.0683	0.7415584	7.325195	14	144.1051	0.7220779	8.412757	25	146.9366	0.638961	9.063006	27	167.6783	0.3480519	9.020967	34	160.1709	0.5272727	6.401997	15	146.2636	0.5220779	6.998969	30	143.3441	0.7	6.973065	24	135.8994	0.6558442	7.576986	15	137.7319	0.4285714	9.457734	29	154.0003	0.3597403	13.51464	19	139.0608	0.587013	12.66215	19	120.072	0.6675324	7.048763	24	134.4884	0.5857143	11.53968	21	128.8102	0.6064935	8.302205	22	133.534	0.5896104	9.669217	21	134.5327	0.6844156	11.97511	19	151.0808	0.3038961	13.00569	18	142.0409	0.5896104	9.495391	25	111.1876	0.8246753	4.952709	19
NEGATIVE	940767	150.93	0.6090909	7.708707	25	125.5577	0.8714285	5.712438	18	149.928	0.4922078	7.540237	24	150.4368	0.6883117	5.23115	24	160.644	0.5350649	13.04116	20	132.2674	0.7792208	7.197322	23	172.5589	0.225974	9.087604	20	158.9436	0.3974026	8.924413	24	137.0014	0.8454546	4.851011	26	140.7103	0.8142857	5.097989	27	141.4725	0.6220779	7.422217	23	156.0855	0.4883117	8.437645	26	155.0962	0.3701299	12.17572	26	153.8866	0.1779221	12.67727	26	140.8649	0.5597402	9.123632	22	124.5297	0.7493507	7.657699	22	115.1112	0.7454545	5.722557	25	117.5188	0.7831169	4.987808	25	135.8004	0.5324675	8.562449	30	139.2055	0.4948052	9.375642	30	149.3595	0.4688312	10.67263	24	140.2787	0.4727273	9.042448	34	135.0447	0.6805195	9.531322	23	132.1974	0.5311688	6.825279	19
